# Per-triangle psi statistic data for n=7
# Format: triangle_index l1[0..n-1] l2[0..2n-1] | psi_dist (q:count pairs)
# Canonical triangles with level1 = (0,1,...,n-1) and boundary ordering
# Total triangles: 3098
# Each row: idx l1_data l2_data | q0:c0 q1:c1 ...
#
572 0 1 2 3 4 5 6 | 0 0 1 2 6 2 3 3 4 1 5 4 5 6 | 4:26 5:95 6:212 7:360 8:508 9:625 10:694 11:694 12:625 13:508 14:360 15:212 16:95 17:26 
573 0 1 2 3 4 5 6 | 0 0 1 2 6 2 3 3 4 4 5 1 5 6 | 4:15 5:75 6:195 7:360 8:525 9:645 10:705 11:705 12:645 13:525 14:360 15:195 16:75 17:15 
574 0 1 2 3 4 5 6 | 0 0 1 2 6 2 3 4 5 1 3 4 5 6 | 4:12 5:79 6:196 7:360 8:524 9:641 10:708 11:708 12:641 13:524 14:360 15:196 16:79 17:12 
575 0 1 2 3 4 5 6 | 0 0 1 2 6 2 3 4 5 1 4 3 5 6 | 5:70 6:190 7:360 8:530 9:650 10:720 11:720 12:650 13:530 14:360 15:190 16:70 
576 0 1 2 3 4 5 6 | 0 0 1 2 6 2 3 4 5 3 4 1 5 6 | 5:45 6:180 7:360 8:540 9:675 10:720 11:720 12:675 13:540 14:360 15:180 16:45 
577 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 2 3 5 4 5 6 | 4:9 5:93 6:207 7:360 8:513 9:627 10:711 11:711 12:627 13:513 14:360 15:207 16:93 17:9 
578 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 2 4 5 3 5 6 | 4:18 5:80 6:206 7:360 8:514 9:640 10:702 11:702 12:640 13:514 14:360 15:206 16:80 17:18 
579 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 3 2 5 4 5 6 | 5:76 6:208 7:360 8:512 9:644 10:720 11:720 12:644 13:512 14:360 15:208 16:76 
580 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 3 4 5 2 5 6 | 5:66 6:198 7:360 8:522 9:654 10:720 11:720 12:654 13:522 14:360 15:198 16:66 
581 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 5 2 3 4 5 6 | 5:52 6:196 7:360 8:524 9:668 10:720 11:720 12:668 13:524 14:360 15:196 16:52 
582 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 5 2 4 3 5 6 | 5:42 6:186 7:360 8:534 9:678 10:720 11:720 12:678 13:534 14:360 15:186 16:42 
583 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 1 5 3 4 2 5 6 | 5:24 6:192 7:360 8:528 9:696 10:720 11:720 12:696 13:528 14:360 15:192 16:24 
584 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 2 3 1 5 4 5 6 | 5:66 6:198 7:360 8:522 9:654 10:720 11:720 12:654 13:522 14:360 15:198 16:66 
585 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 2 3 4 5 1 5 6 | 5:45 6:180 7:360 8:540 9:675 10:720 11:720 12:675 13:540 14:360 15:180 16:45 
586 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 2 5 1 3 4 5 6 | 5:47 6:176 7:360 8:544 9:673 10:720 11:720 12:673 13:544 14:360 15:176 16:47 
587 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 2 5 1 4 3 5 6 | 5:35 6:170 7:360 8:550 9:685 10:720 11:720 12:685 13:550 14:360 15:170 16:35 
588 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 2 5 3 4 1 5 6 | 5:15 6:150 7:360 8:570 9:705 10:720 11:720 12:705 13:570 14:360 15:150 16:15 
589 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 3 5 1 2 4 5 6 | 5:24 6:162 7:360 8:558 9:696 10:720 11:720 12:696 13:558 14:360 15:162 16:24 
590 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 3 5 1 4 2 5 6 | 6:150 7:360 8:570 9:720 10:720 11:720 12:720 13:570 14:360 15:150 
591 0 1 2 3 4 5 6 | 0 0 1 2 6 3 4 3 5 2 4 1 5 6 | 6:120 7:360 8:600 9:720 10:720 11:720 12:720 13:600 14:360 15:120 
592 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 1 4 2 3 4 5 6 | 5:42 6:186 7:360 8:534 9:678 10:720 11:720 12:678 13:534 14:360 15:186 16:42 
593 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 1 4 2 4 3 5 6 | 5:32 6:176 7:360 8:544 9:688 10:720 11:720 12:688 13:544 14:360 15:176 16:32 
594 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 1 4 3 4 2 5 6 | 6:180 7:360 8:540 9:720 10:720 11:720 12:720 13:540 14:360 15:180 
595 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 2 4 1 3 4 5 6 | 5:42 6:156 7:360 8:564 9:678 10:720 11:720 12:678 13:564 14:360 15:156 16:42 
596 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 2 4 1 4 3 5 6 | 5:30 6:150 7:360 8:570 9:690 10:720 11:720 12:690 13:570 14:360 15:150 16:30 
597 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 2 4 3 4 1 5 6 | 6:120 7:360 8:600 9:720 10:720 11:720 12:720 13:600 14:360 15:120 
598 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 3 4 1 2 4 5 6 | 5:33 6:144 7:360 8:576 9:687 10:720 11:720 12:687 13:576 14:360 15:144 16:33 
599 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 3 4 1 4 2 5 6 | 6:120 7:360 8:600 9:720 10:720 11:720 12:720 13:600 14:360 15:120 
600 0 1 2 3 4 5 6 | 0 0 1 2 6 3 5 3 4 2 4 1 5 6 | 6:90 7:360 8:630 9:720 10:720 11:720 12:720 13:630 14:360 15:90 
601 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 3 4 4 5 5 6 6 | 1:3 2:15 3:42 4:90 5:162 6:255 7:360 8:462 9:543 10:588 11:588 12:543 13:462 14:360 15:255 16:162 17:90 18:42 19:15 20:3 
602 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 3 4 5 6 4 5 6 | 2:9 3:36 4:81 5:153 6:252 7:360 8:468 9:558 10:603 11:603 12:558 13:468 14:360 15:252 16:153 17:81 18:36 19:9 
603 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 4 5 3 4 5 6 6 | 2:9 3:36 4:81 5:153 6:252 7:360 8:468 9:558 10:603 11:603 12:558 13:468 14:360 15:252 16:153 17:81 18:36 19:9 
604 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 4 5 3 6 4 5 6 | 2:3 3:30 4:75 5:147 6:246 7:360 8:474 9:570 10:615 11:615 12:570 13:474 14:360 15:246 16:147 17:75 18:30 19:3 
605 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 4 5 4 6 3 5 6 | 3:24 4:72 5:144 6:240 7:360 8:480 9:576 10:624 11:624 12:576 13:480 14:360 15:240 16:144 17:72 18:24 
606 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 4 6 3 5 4 5 6 | 3:24 4:72 5:144 6:240 7:360 8:480 9:576 10:624 11:624 12:576 13:480 14:360 15:240 16:144 17:72 18:24 
607 0 1 2 3 4 5 6 | 0 1 2 0 1 2 3 4 6 4 5 3 5 6 | 3:18 4:72 5:144 6:234 7:360 8:486 9:576 10:630 11:630 12:576 13:486 14:360 15:234 16:144 17:72 18:18 
608 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 3 4 5 5 6 6 | 2:8 3:33 4:78 5:153 6:248 7:360 8:472 9:559 10:609 11:609 12:559 13:472 14:360 15:248 16:153 17:78 18:33 19:8 
609 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 3 5 6 4 5 6 | 3:21 4:70 5:135 6:249 7:350 8:486 9:579 10:630 11:630 12:579 13:486 14:350 15:249 16:135 17:70 18:21 
610 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 5 3 4 5 6 6 | 2:3 3:27 4:71 5:145 6:244 7:360 8:476 9:572 10:622 11:622 12:572 13:476 14:360 15:244 16:145 17:71 18:27 19:3 
611 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 5 3 6 4 5 6 | 3:14 4:63 5:134 6:239 7:355 8:485 9:590 10:640 11:640 12:590 13:485 14:355 15:239 16:134 17:63 18:14 
612 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 5 4 6 3 5 6 | 3:12 4:58 5:133 6:233 7:359 8:485 9:592 10:648 11:648 12:592 13:485 14:359 15:233 16:133 17:58 18:12 
613 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 6 3 5 4 5 6 | 3:6 4:58 5:130 6:236 7:350 8:492 9:598 10:650 11:650 12:598 13:492 14:350 15:236 16:130 17:58 18:6 
614 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 2 6 4 5 3 5 6 | 3:9 4:55 5:129 6:234 7:353 8:493 9:591 10:656 11:656 12:591 13:493 14:353 15:234 16:129 17:55 18:9 
615 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 3 5 2 4 5 6 6 | 3:19 4:63 5:139 6:237 7:360 8:483 9:581 10:638 11:638 12:581 13:483 14:360 15:237 16:139 17:63 18:19 
616 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 3 5 2 6 4 5 6 | 3:5 4:55 5:121 6:236 7:353 8:491 9:599 10:660 11:660 12:599 13:491 14:353 15:236 16:121 17:55 18:5 
617 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 3 5 4 6 2 5 6 | 4:41 5:114 6:222 7:358 8:494 9:609 10:682 11:682 12:609 13:494 14:358 15:222 16:114 17:41 
618 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 3 6 2 5 4 5 6 | 4:48 5:112 6:238 7:346 8:496 9:608 10:672 11:672 12:608 13:496 14:346 15:238 16:112 17:48 
619 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 3 6 4 5 2 5 6 | 4:37 5:106 6:223 7:353 8:497 9:614 10:690 11:690 12:614 13:497 14:353 15:223 16:106 17:37 
620 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 5 6 2 3 4 5 6 | 4:32 5:111 6:227 7:353 8:493 9:616 10:688 11:688 12:616 13:493 14:353 15:227 16:111 17:32 
621 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 5 6 2 4 3 5 6 | 4:22 5:113 6:223 7:353 8:497 9:614 10:698 11:698 12:614 13:497 14:353 15:223 16:113 17:22 
622 0 1 2 3 4 5 6 | 0 1 2 0 1 3 4 5 6 3 4 2 5 6 | 4:16 5:94 6:219 7:359 8:492 9:624 10:716 11:716 12:624 13:492 14:359 15:219 16:94 17:16 
623 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 2 4 3 4 5 6 6 | 3:22 4:68 5:138 6:242 7:360 8:478 9:582 10:630 11:630 12:582 13:478 14:360 15:242 16:138 17:68 18:22 
624 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 2 4 3 6 4 5 6 | 3:11 4:58 5:136 6:231 7:360 8:482 9:598 10:644 11:644 12:598 13:482 14:360 15:231 16:136 17:58 18:11 
625 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 2 4 4 6 3 5 6 | 3:9 4:53 5:135 6:225 7:364 8:482 9:600 10:652 11:652 12:600 13:482 14:364 15:225 16:135 17:53 18:9 
626 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 3 4 2 4 5 6 6 | 3:15 4:62 5:134 6:236 7:360 8:484 9:586 10:643 11:643 12:586 13:484 14:360 15:236 16:134 17:62 18:15 
627 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 3 4 2 6 4 5 6 | 3:8 4:51 5:122 6:233 7:357 8:488 9:599 10:662 11:662 12:599 13:488 14:357 15:233 16:122 17:51 18:8 
628 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 3 4 4 6 2 5 6 | 4:34 5:110 6:220 7:362 8:490 9:614 10:690 11:690 12:614 13:490 14:362 15:220 16:110 17:34 
629 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 4 6 2 3 4 5 6 | 4:24 5:113 6:214 7:366 8:483 9:626 10:694 11:694 12:626 13:483 14:366 15:214 16:113 17:24 
630 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 4 6 2 4 3 5 6 | 4:14 5:115 6:210 7:366 8:487 9:624 10:704 11:704 12:624 13:487 14:366 15:210 16:115 17:14 
631 0 1 2 3 4 5 6 | 0 1 2 0 1 3 5 4 6 3 4 2 5 6 | 5:92 6:208 7:372 8:480 9:638 10:730 11:730 12:638 13:480 14:372 15:208 16:92 
632 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 2 4 3 5 4 5 6 | 4:48 5:134 6:220 7:360 8:486 9:614 10:658 11:658 12:614 13:486 14:360 15:220 16:134 17:48 
633 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 2 4 4 5 3 5 6 | 4:42 5:129 6:219 7:357 8:495 9:606 10:672 11:672 12:606 13:495 14:357 15:219 16:129 17:42 
634 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 3 4 2 5 4 5 6 | 4:40 5:114 6:225 7:359 8:486 9:618 10:678 11:678 12:618 13:486 14:359 15:225 16:114 17:40 
635 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 3 4 4 5 2 5 6 | 4:24 5:99 6:216 7:358 8:493 9:624 10:706 11:706 12:624 13:493 14:358 15:216 16:99 17:24 
636 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 4 5 2 3 4 5 6 | 4:18 5:105 6:222 7:354 8:493 9:624 10:704 11:704 12:624 13:493 14:354 15:222 16:105 17:18 
637 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 4 5 2 4 3 5 6 | 5:104 6:220 7:348 8:504 9:620 10:724 11:724 12:620 13:504 14:348 15:220 16:104 
638 0 1 2 3 4 5 6 | 0 1 2 0 1 3 6 4 5 3 4 2 5 6 | 5:72 6:225 7:351 8:498 9:630 10:744 11:744 12:630 13:498 14:351 15:225 16:72 
639 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 3 4 4 5 5 6 6 | 1:1 2:11 3:36 4:84 5:156 6:251 7:360 8:468 9:553 10:600 11:600 12:553 13:468 14:360 15:251 16:156 17:84 18:36 19:11 20:1 
640 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 3 4 5 6 4 5 6 | 2:3 3:30 4:75 5:147 6:246 7:360 8:474 9:570 10:615 11:615 12:570 13:474 14:360 15:246 16:147 17:75 18:30 19:3 
641 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 4 5 3 4 5 6 6 | 2:3 3:27 4:71 5:145 6:244 7:360 8:476 9:572 10:622 11:622 12:572 13:476 14:360 15:244 16:145 17:71 18:27 19:3 
642 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 4 5 3 6 4 5 6 | 2:1 3:16 4:68 5:133 6:243 7:355 8:481 9:590 10:633 11:633 12:590 13:481 14:355 15:243 16:133 17:68 18:16 19:1 
643 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 4 5 4 6 3 5 6 | 3:8 4:57 5:128 6:234 7:354 8:488 9:601 10:650 11:650 12:601 13:488 14:354 15:234 16:128 17:57 18:8 
644 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 4 6 3 5 4 5 6 | 3:8 4:66 5:126 6:242 7:350 8:486 9:602 10:640 11:640 12:602 13:486 14:350 15:242 16:126 17:66 18:8 
645 0 1 2 3 4 5 6 | 0 1 2 0 3 1 2 4 6 4 5 3 5 6 | 3:6 4:51 5:130 6:227 7:353 8:493 9:604 10:656 11:656 12:604 13:493 14:353 15:227 16:130 17:51 18:6 
646 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 3 4 5 5 6 6 | 2:5 3:28 4:74 5:148 6:245 7:360 8:475 9:567 10:618 11:618 12:567 13:475 14:360 15:245 16:148 17:74 18:28 19:5 
647 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 3 5 6 4 5 6 | 3:14 4:63 5:134 6:239 7:355 8:485 9:590 10:640 11:640 12:590 13:485 14:355 15:239 16:134 17:63 18:14 
648 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 5 3 4 5 6 6 | 2:1 3:18 4:63 5:138 6:238 7:360 8:482 9:581 10:639 11:639 12:581 13:482 14:360 15:238 16:138 17:63 18:18 19:1 
649 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 5 3 6 4 5 6 | 3:7 4:50 5:126 6:233 7:354 8:489 9:603 10:658 11:658 12:603 13:489 14:354 15:233 16:126 17:50 18:7 
650 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 5 4 6 3 5 6 | 3:4 4:41 5:119 6:226 7:356 8:493 9:607 10:674 11:674 12:607 13:493 14:356 15:226 16:119 17:41 18:4 
651 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 6 3 5 4 5 6 | 3:2 4:42 5:120 6:232 7:348 8:492 9:618 10:666 11:666 12:618 13:492 14:348 15:232 16:120 17:42 18:2 
652 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 2 6 4 5 3 5 6 | 3:3 4:37 5:114 6:224 7:353 8:496 9:613 10:680 11:680 12:613 13:496 14:353 15:224 16:114 17:37 18:3 
653 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 3 5 2 4 5 6 6 | 3:13 4:56 5:133 6:234 7:360 8:486 9:587 10:651 11:651 12:587 13:486 14:360 15:234 16:133 17:56 18:13 
654 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 3 5 2 6 4 5 6 | 3:4 4:41 5:119 6:226 7:356 8:493 9:607 10:674 11:674 12:607 13:493 14:356 15:226 16:119 17:41 18:4 
655 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 3 5 4 6 2 5 6 | 4:30 5:104 6:218 7:353 8:502 9:616 10:697 11:697 12:616 13:502 14:353 15:218 16:104 17:30 
656 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 3 6 2 5 4 5 6 | 4:34 5:110 6:224 7:352 8:494 9:622 10:684 11:684 12:622 13:494 14:352 15:224 16:110 17:34 
657 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 3 6 4 5 2 5 6 | 4:26 5:101 6:210 7:350 8:504 9:627 10:702 11:702 12:627 13:504 14:350 15:210 16:101 17:26 
658 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 5 6 2 3 4 5 6 | 4:19 5:93 6:215 7:353 8:498 9:634 10:708 11:708 12:634 13:498 14:353 15:215 16:93 17:19 
659 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 5 6 2 4 3 5 6 | 4:8 5:81 6:212 7:354 8:503 9:634 10:728 11:728 12:634 13:503 14:354 15:212 16:81 17:8 
660 0 1 2 3 4 5 6 | 0 1 2 0 3 1 4 5 6 3 4 2 5 6 | 4:8 5:74 6:198 7:358 8:504 9:642 10:736 11:736 12:642 13:504 14:358 15:198 16:74 17:8 
661 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 2 4 3 4 5 6 6 | 3:12 4:58 5:132 6:234 7:360 8:486 9:588 10:650 11:650 12:588 13:486 14:360 15:234 16:132 17:58 18:12 
662 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 2 4 3 6 4 5 6 | 3:6 4:44 5:124 6:230 7:353 8:490 9:610 10:663 11:663 12:610 13:490 14:353 15:230 16:124 17:44 18:6 
663 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 2 4 4 6 3 5 6 | 3:3 4:35 5:117 6:223 7:355 8:494 9:614 10:679 11:679 12:614 13:494 14:355 15:223 16:117 17:35 18:3 
664 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 3 4 2 4 5 6 6 | 3:11 4:52 5:129 6:232 7:360 8:488 9:591 10:657 11:657 12:591 13:488 14:360 15:232 16:129 17:52 18:11 
665 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 3 4 2 6 4 5 6 | 3:5 4:44 5:111 6:230 7:354 8:492 9:611 10:673 11:673 12:611 13:492 14:354 15:230 16:111 17:44 18:5 
666 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 3 4 4 6 2 5 6 | 4:27 5:94 6:217 7:355 8:500 9:623 10:704 11:704 12:623 13:500 14:355 15:217 16:94 17:27 
667 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 4 6 2 3 4 5 6 | 4:15 5:87 6:210 7:354 8:498 9:642 10:714 11:714 12:642 13:498 14:354 15:210 16:87 17:15 
668 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 4 6 2 4 3 5 6 | 4:4 5:75 6:207 7:355 8:503 9:642 10:734 11:734 12:642 13:503 14:355 15:207 16:75 17:4 
669 0 1 2 3 4 5 6 | 0 1 2 0 3 1 5 4 6 3 4 2 5 6 | 5:58 6:194 7:362 8:502 9:652 10:752 11:752 12:652 13:502 14:362 15:194 16:58 
670 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 2 4 3 5 4 5 6 | 4:30 5:116 6:226 7:346 8:494 9:632 10:676 11:676 12:632 13:494 14:346 15:226 16:116 17:30 
671 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 2 4 4 5 3 5 6 | 4:21 5:105 6:216 7:348 8:501 9:633 10:696 11:696 12:633 13:501 14:348 15:216 16:105 17:21 
672 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 3 4 2 5 4 5 6 | 4:30 5:104 6:219 7:353 8:494 9:630 10:690 11:690 12:630 13:494 14:353 15:219 16:104 17:30 
673 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 3 4 4 5 2 5 6 | 4:19 5:87 6:202 7:350 8:505 9:641 10:716 11:716 12:641 13:505 14:350 15:202 16:87 17:19 
674 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 4 5 2 3 4 5 6 | 4:13 5:75 6:213 7:349 8:499 9:651 10:720 11:720 12:651 13:499 14:349 15:213 16:75 17:13 
675 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 4 5 2 4 3 5 6 | 5:50 6:214 7:346 8:506 9:656 10:748 11:748 12:656 13:506 14:346 15:214 16:50 
676 0 1 2 3 4 5 6 | 0 1 2 0 3 1 6 4 5 3 4 2 5 6 | 5:48 6:189 7:357 8:504 9:666 10:756 11:756 12:666 13:504 14:357 15:189 16:48 
677 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 3 4 5 5 6 6 | 2:4 3:25 4:72 5:145 6:244 7:360 8:476 9:571 10:623 11:623 12:571 13:476 14:360 15:244 16:145 17:72 18:25 19:4 
678 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 3 5 6 4 5 6 | 3:11 4:58 5:136 6:231 7:360 8:482 9:598 10:644 11:644 12:598 13:482 14:360 15:231 16:136 17:58 18:11 
679 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 5 3 4 5 6 6 | 2:1 3:15 4:60 5:134 6:237 7:360 8:483 9:585 10:645 11:645 12:585 13:483 14:360 15:237 16:134 17:60 18:15 19:1 
680 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 5 3 6 4 5 6 | 3:6 4:44 5:124 6:230 7:353 8:490 9:610 10:663 11:663 12:610 13:490 14:353 15:230 16:124 17:44 18:6 
681 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 5 4 6 3 5 6 | 3:4 4:36 5:113 6:225 7:353 8:495 9:614 10:680 11:680 12:614 13:495 14:353 15:225 16:113 17:36 18:4 
682 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 6 3 5 4 5 6 | 3:2 4:34 5:120 6:228 7:346 8:492 9:628 10:670 11:670 12:628 13:492 14:346 15:228 16:120 17:34 18:2 
683 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 1 6 4 5 3 5 6 | 3:3 4:32 5:110 6:219 7:353 8:494 9:624 10:685 11:685 12:624 13:494 14:353 15:219 16:110 17:32 18:3 
684 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 3 5 1 4 5 6 6 | 3:11 4:52 5:129 6:232 7:360 8:488 9:591 10:657 11:657 12:591 13:488 14:360 15:232 16:129 17:52 18:11 
685 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 3 5 1 6 4 5 6 | 3:3 4:37 5:114 6:224 7:353 8:496 9:613 10:680 11:680 12:613 13:496 14:353 15:224 16:114 17:37 18:3 
686 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 3 5 4 6 1 5 6 | 4:26 5:99 6:215 7:345 8:510 9:619 10:706 11:706 12:619 13:510 14:345 15:215 16:99 17:26 
687 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 3 6 1 5 4 5 6 | 4:28 5:106 6:224 7:346 8:496 9:628 10:692 11:692 12:628 13:496 14:346 15:224 16:106 17:28 
688 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 3 6 4 5 1 5 6 | 4:22 5:95 6:211 7:341 8:506 9:629 10:716 11:716 12:629 13:506 14:341 15:211 16:95 17:22 
689 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 5 6 1 3 4 5 6 | 4:16 5:86 6:214 7:346 8:499 9:641 10:718 11:718 12:641 13:499 14:346 15:214 16:86 17:16 
690 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 5 6 1 4 3 5 6 | 4:9 5:70 6:206 7:354 8:495 9:652 10:734 11:734 12:652 13:495 14:354 15:206 16:70 17:9 
691 0 1 2 3 4 5 6 | 0 1 2 0 3 2 4 5 6 3 4 1 5 6 | 4:7 5:65 6:199 7:346 8:507 9:641 10:755 11:755 12:641 13:507 14:346 15:199 16:65 17:7 
692 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 1 4 3 4 5 6 6 | 3:10 4:54 5:128 6:232 7:360 8:488 9:592 10:656 11:656 12:592 13:488 14:360 15:232 16:128 17:54 18:10 
693 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 1 4 3 6 4 5 6 | 3:5 4:39 5:120 6:230 7:346 8:497 9:614 10:669 11:669 12:614 13:497 14:346 15:230 16:120 17:39 18:5 
694 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 1 4 4 6 3 5 6 | 3:3 4:31 5:109 6:225 7:346 8:502 9:618 10:686 11:686 12:618 13:502 14:346 15:225 16:109 17:31 18:3 
695 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 3 4 1 4 5 6 6 | 3:9 4:49 5:125 6:227 7:360 8:493 9:595 10:662 11:662 12:595 13:493 14:360 15:227 16:125 17:49 18:9 
696 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 3 4 1 6 4 5 6 | 3:4 4:38 5:113 6:221 7:350 8:500 9:615 10:679 11:679 12:615 13:500 14:350 15:221 16:113 17:38 18:4 
697 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 3 4 4 6 1 5 6 | 4:23 5:92 6:208 7:350 8:506 9:629 10:712 11:712 12:629 13:506 14:350 15:208 16:92 17:23 
698 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 4 6 1 3 4 5 6 | 4:12 5:82 6:207 7:344 8:502 9:648 10:725 11:725 12:648 13:502 14:344 15:207 16:82 17:12 
699 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 4 6 1 4 3 5 6 | 4:5 5:66 6:199 7:352 8:498 9:659 10:741 11:741 12:659 13:498 14:352 15:199 16:66 17:5 
700 0 1 2 3 4 5 6 | 0 1 2 0 3 2 5 4 6 3 4 1 5 6 | 5:52 6:186 7:356 8:498 9:660 10:768 11:768 12:660 13:498 14:356 15:186 16:52 
